photo_path,gesture_label,keypoints_left,keypoints_right
datasets/left_10.png,left,"[(0.27533408999443054, 0.6371646523475647, -2.524667808145864e-09), (0.2929566502571106, 0.546450138092041, 0.0031244999263435602), (0.33764851093292236, 0.4819377064704895, -0.0009549760143272579), (0.38626623153686523, 0.4491344094276428, -0.005361088085919619), (0.4200625419616699, 0.4479103088378906, -0.009897490963339806), (0.3881351351737976, 0.4952855706214905, -0.021949967369437218), (0.4645950496196747, 0.4876239597797394, -0.03295333683490753), (0.5078586339950562, 0.4883255660533905, -0.03821029141545296), (0.5401620864868164, 0.48946356773376465, -0.041679151356220245), (0.4004274010658264, 0.5526266694068909, -0.027545304968953133), (0.4670586884021759, 0.5464689135551453, -0.03438379615545273), (0.456471711397171, 0.5442280173301697, -0.0271768756210804), (0.43578892946243286, 0.5435917377471924, -0.021116219460964203), (0.403247207403183, 0.6088604927062988, -0.031066562980413437), (0.4543227553367615, 0.5892722010612488, -0.032079871743917465), (0.43972688913345337, 0.58681720495224, -0.014838562346994877), (0.41621899604797363, 0.5894640684127808, -0.0034135545138269663), (0.39938080310821533, 0.6582129001617432, -0.03465016931295395), (0.43332093954086304, 0.63548743724823, -0.030944472178816795), (0.4180581569671631, 0.6328268647193909, -0.015387307852506638), (0.39754149317741394, 0.6380134224891663, -0.0035493525210767984)]",[]
datasets/left_11.png,left,"[(0.26229894161224365, 0.6509207487106323, 1.7511433725303505e-07), (0.2786577343940735, 0.560394823551178, -9.023075108416378e-05), (0.31808361411094666, 0.497036337852478, -0.006492306478321552), (0.36550700664520264, 0.46282175183296204, -0.012700332328677177), (0.3991456627845764, 0.4526588022708893, -0.018553825095295906), (0.36638620495796204, 0.5079953670501709, -0.028058398514986038), (0.4416351020336151, 0.4997185170650482, -0.03931669145822525), (0.48489296436309814, 0.4987896680831909, -0.0437479093670845), (0.5165945291519165, 0.4972147047519684, -0.04594266787171364), (0.3793585002422333, 0.5659957528114319, -0.032349925488233566), (0.4488326907157898, 0.5521112680435181, -0.03650945425033569), (0.4656675159931183, 0.5442743301391602, -0.030293598771095276), (0.4703502058982849, 0.5378589034080505, -0.02680930495262146), (0.3844849169254303, 0.6229855418205261, -0.034494802355766296), (0.4339781105518341, 0.59820157289505, -0.03589519113302231), (0.4216219186782837, 0.5941046476364136, -0.020219052210450172), (0.3991371989250183, 0.5976446866989136, -0.009557303041219711), (0.38400375843048096, 0.6721017956733704, -0.036840494722127914), (0.4191436767578125, 0.6450335383415222, -0.03385062888264656), (0.4041703939437866, 0.6419500708580017, -0.018500057980418205), (0.38301119208335876, 0.6480463743209839, -0.0064961668103933334)]",[]
datasets/left_12.png,left,"[(0.24862989783287048, 0.6664638519287109, 3.1585159376845695e-07), (0.2647676169872284, 0.5765971541404724, -0.0008016212377697229), (0.30450159311294556, 0.5097486972808838, -0.007279352284967899), (0.35210931301116943, 0.47097501158714294, -0.014140523970127106), (0.3870936632156372, 0.47372639179229736, -0.02062189020216465), (0.35129761695861816, 0.5261198282241821, -0.02484666183590889), (0.4241371750831604, 0.5152785778045654, -0.03842239826917648), (0.46982845664024353, 0.5136513113975525, -0.045728642493486404), (0.5031912326812744, 0.5134760737419128, -0.04912787303328514), (0.3635841906070709, 0.5798524618148804, -0.029468132182955742), (0.4333525002002716, 0.5579972863197327, -0.03559991344809532), (0.4669899642467499, 0.546497106552124, -0.033260323107242584), (0.48774224519729614, 0.5375954508781433, -0.03181135281920433), (0.3696911633014679, 0.6355113983154297, -0.03235205262899399), (0.41527581214904785, 0.6103340983390808, -0.03777945414185524), (0.40054598450660706, 0.6089263558387756, -0.025654088705778122), (0.3762512803077698, 0.6158466935157776, -0.014913607388734818), (0.37037280201911926, 0.6859986186027527, -0.03527330979704857), (0.4055655598640442, 0.6566511392593384, -0.03528338670730591), (0.3898375630378723, 0.6523773670196533, -0.021214693784713745), (0.36779695749282837, 0.6598048210144043, -0.008625434711575508)]",[]
datasets/left_13.png,left,"[(0.24862989783287048, 0.6664638519287109, 3.1585159376845695e-07), (0.2647676169872284, 0.5765971541404724, -0.0008016212377697229), (0.30450159311294556, 0.5097486972808838, -0.007279352284967899), (0.35210931301116943, 0.47097501158714294, -0.014140523970127106), (0.3870936632156372, 0.47372639179229736, -0.02062189020216465), (0.35129761695861816, 0.5261198282241821, -0.02484666183590889), (0.4241371750831604, 0.5152785778045654, -0.03842239826917648), (0.46982845664024353, 0.5136513113975525, -0.045728642493486404), (0.5031912326812744, 0.5134760737419128, -0.04912787303328514), (0.3635841906070709, 0.5798524618148804, -0.029468132182955742), (0.4333525002002716, 0.5579972863197327, -0.03559991344809532), (0.4669899642467499, 0.546497106552124, -0.033260323107242584), (0.48774224519729614, 0.5375954508781433, -0.03181135281920433), (0.3696911633014679, 0.6355113983154297, -0.03235205262899399), (0.41527581214904785, 0.6103340983390808, -0.03777945414185524), (0.40054598450660706, 0.6089263558387756, -0.025654088705778122), (0.3762512803077698, 0.6158466935157776, -0.014913607388734818), (0.37037280201911926, 0.6859986186027527, -0.03527330979704857), (0.4055655598640442, 0.6566511392593384, -0.03528338670730591), (0.3898375630378723, 0.6523773670196533, -0.021214693784713745), (0.36779695749282837, 0.6598048210144043, -0.008625434711575508)]",[]
datasets/left_14.png,left,"[(0.2418903261423111, 0.6787993907928467, -2.0257818533764294e-08), (0.25854870676994324, 0.5884090065956116, 0.0008728629909455776), (0.30114609003067017, 0.5187327861785889, -0.004062804859131575), (0.3495522737503052, 0.4854314625263214, -0.008842060342431068), (0.38119417428970337, 0.5043139457702637, -0.013716942630708218), (0.3417522609233856, 0.5352255702018738, -0.024936731904745102), (0.417988121509552, 0.5333912372589111, -0.035261765122413635), (0.4632171392440796, 0.5333887338638306, -0.040285367518663406), (0.49637100100517273, 0.5337692499160767, -0.04451030120253563), (0.3549157977104187, 0.5929458141326904, -0.030343156307935715), (0.41061434149742126, 0.58006751537323, -0.04007013514637947), (0.3911668658256531, 0.5800729393959045, -0.034260522574186325), (0.36521607637405396, 0.5846810340881348, -0.028845779597759247), (0.3608458340167999, 0.6485000848770142, -0.03368941321969032), (0.4024457037448883, 0.6278412938117981, -0.0380752868950367), (0.38669702410697937, 0.6277294754981995, -0.023576796054840088), (0.36335495114326477, 0.6336133480072021, -0.013400879688560963), (0.3611049950122833, 0.6985087394714355, -0.03682756423950195), (0.39391982555389404, 0.6696919202804565, -0.03492601588368416), (0.37932127714157104, 0.6687636375427246, -0.02079489268362522), (0.3593739867210388, 0.6771324872970581, -0.010034183971583843)]",[]
datasets/left_15.png,left,"[(0.23976142704486847, 0.6916637420654297, -5.665071256544252e-08), (0.2562226951122284, 0.6024134159088135, 0.0035046085249632597), (0.2980909049510956, 0.5345163941383362, -0.0006628757691942155), (0.34951508045196533, 0.4999927878379822, -0.00485506234690547), (0.3839825987815857, 0.5225560069084167, -0.009397730231285095), (0.34227409958839417, 0.5577713847160339, -0.023063868284225464), (0.41869375109672546, 0.5543789267539978, -0.031257450580596924), (0.4618873596191406, 0.5528169274330139, -0.034987371414899826), (0.49346405267715454, 0.5535317063331604, -0.03848084434866905), (0.35462328791618347, 0.6141762137413025, -0.0283488966524601), (0.4084489643573761, 0.6001463532447815, -0.03441740944981575), (0.3889138698577881, 0.5984911322593689, -0.02677643857896328), (0.3638518452644348, 0.6030004024505615, -0.021037060767412186), (0.35888659954071045, 0.6686993837356567, -0.031183484941720963), (0.4011550545692444, 0.6455973386764526, -0.03315446153283119), (0.3851090371608734, 0.6440339088439941, -0.01820015162229538), (0.362108439207077, 0.6501355767250061, -0.008416232652962208), (0.35768428444862366, 0.7180526256561279, -0.03342669457197189), (0.39102455973625183, 0.6888354420661926, -0.03025783970952034), (0.3761956989765167, 0.6860294342041016, -0.0158509723842144), (0.35654255747795105, 0.6943963766098022, -0.005171337630599737)]",[]
datasets/left_16.png,left,"[(0.23976142704486847, 0.6916637420654297, -5.665071256544252e-08), (0.2562226951122284, 0.6024134159088135, 0.0035046085249632597), (0.2980909049510956, 0.5345163941383362, -0.0006628757691942155), (0.34951508045196533, 0.4999927878379822, -0.00485506234690547), (0.3839825987815857, 0.5225560069084167, -0.009397730231285095), (0.34227409958839417, 0.5577713847160339, -0.023063868284225464), (0.41869375109672546, 0.5543789267539978, -0.031257450580596924), (0.4618873596191406, 0.5528169274330139, -0.034987371414899826), (0.49346405267715454, 0.5535317063331604, -0.03848084434866905), (0.35462328791618347, 0.6141762137413025, -0.0283488966524601), (0.4084489643573761, 0.6001463532447815, -0.03441740944981575), (0.3889138698577881, 0.5984911322593689, -0.02677643857896328), (0.3638518452644348, 0.6030004024505615, -0.021037060767412186), (0.35888659954071045, 0.6686993837356567, -0.031183484941720963), (0.4011550545692444, 0.6455973386764526, -0.03315446153283119), (0.3851090371608734, 0.6440339088439941, -0.01820015162229538), (0.362108439207077, 0.6501355767250061, -0.008416232652962208), (0.35768428444862366, 0.7180526256561279, -0.03342669457197189), (0.39102455973625183, 0.6888354420661926, -0.03025783970952034), (0.3761956989765167, 0.6860294342041016, -0.0158509723842144), (0.35654255747795105, 0.6943963766098022, -0.005171337630599737)]",[]
datasets/left_17.png,left,"[(0.23222792148590088, 0.6956883072853088, -3.69439341341149e-08), (0.2512468993663788, 0.6079696416854858, 0.0018409719923511147), (0.29729345440864563, 0.5422264337539673, -0.0034663162659853697), (0.3507273197174072, 0.512877881526947, -0.008256803266704082), (0.38358983397483826, 0.5399001240730286, -0.013518529944121838), (0.33719223737716675, 0.5657216310501099, -0.024909304454922676), (0.4121411144733429, 0.5623001456260681, -0.032753586769104004), (0.4559459388256073, 0.5605472326278687, -0.03621883690357208), (0.48908132314682007, 0.5599142909049988, -0.04000168666243553), (0.348747193813324, 0.6221150159835815, -0.029478130862116814), (0.4043727219104767, 0.6068850755691528, -0.03625813499093056), (0.3828698396682739, 0.6065735816955566, -0.028164777904748917), (0.35623234510421753, 0.6112756729125977, -0.021691637113690376), (0.3519563376903534, 0.6757885813713074, -0.03158387914299965), (0.39519202709198, 0.6512564420700073, -0.03321771323680878), (0.37695029377937317, 0.6508796811103821, -0.017119180411100388), (0.35293811559677124, 0.6574284434318542, -0.006625683046877384), (0.34930190443992615, 0.7246875762939453, -0.03336688131093979), (0.38047710061073303, 0.6962438225746155, -0.029818912968039513), (0.36430829763412476, 0.6949559450149536, -0.015340042300522327), (0.345208078622818, 0.7035801410675049, -0.0048877219669520855)]",[]
datasets/left_18.png,left,"[(0.224558025598526, 0.7027071118354797, -6.166872168478221e-08), (0.23880057036876678, 0.6160891652107239, 0.0029492878820747137), (0.28124135732650757, 0.5484853982925415, -0.002973869675770402), (0.33199867606163025, 0.5142788887023926, -0.008520510978996754), (0.36968618631362915, 0.528725266456604, -0.014696023426949978), (0.32207047939300537, 0.5693965554237366, -0.02827007882297039), (0.4005562961101532, 0.5632938146591187, -0.039282120764255524), (0.4457651674747467, 0.5618895292282104, -0.04423146694898605), (0.4804255962371826, 0.5620566010475159, -0.04816320911049843), (0.33463454246520996, 0.6249201893806458, -0.03261156380176544), (0.39368993043899536, 0.608502984046936, -0.039733368903398514), (0.37322327494621277, 0.6069479584693909, -0.030697720125317574), (0.34704720973968506, 0.610055148601532, -0.023959185928106308), (0.33956488966941833, 0.6780021786689758, -0.034421224147081375), (0.3873465359210968, 0.6536636352539062, -0.035661086440086365), (0.36974990367889404, 0.6526269912719727, -0.017713822424411774), (0.34545326232910156, 0.6583947539329529, -0.006212505511939526), (0.3392302691936493, 0.7257030010223389, -0.035803429782390594), (0.3763806223869324, 0.6974002122879028, -0.03221778944134712), (0.3600427806377411, 0.695579469203949, -0.0166349858045578), (0.3396364748477936, 0.7035093903541565, -0.0053087640553712845)]",[]
datasets/left_19.png,left,"[(0.21733742952346802, 0.7026816606521606, -5.852063011957398e-08), (0.23358993232250214, 0.6160768866539001, 0.005333027336746454), (0.2767496705055237, 0.5522089600563049, -0.0003807843604590744), (0.3282618820667267, 0.5180504322052002, -0.0048872861079871655), (0.3637450933456421, 0.5364992618560791, -0.01046932116150856), (0.3129465579986572, 0.5728821754455566, -0.03399544581770897), (0.39077967405319214, 0.5655010938644409, -0.047869689762592316), (0.4356546401977539, 0.5634724497795105, -0.055568818002939224), (0.47000354528427124, 0.5641555786132812, -0.06092246621847153), (0.32751351594924927, 0.628618061542511, -0.037291474640369415), (0.38707083463668823, 0.6096656322479248, -0.04046527296304703), (0.3675028085708618, 0.6076051592826843, -0.027620315551757812), (0.3433470129966736, 0.6101661324501038, -0.019654124975204468), (0.3335166573524475, 0.6813733577728271, -0.03768116235733032), (0.3809058964252472, 0.6548149585723877, -0.03574225306510925), (0.36436983942985535, 0.6531270146369934, -0.016215862706303596), (0.3411972224712372, 0.6593071222305298, -0.004662687890231609), (0.33320584893226624, 0.7278532981872559, -0.03721221536397934), (0.369334876537323, 0.697587251663208, -0.03098997101187706), (0.3537004590034485, 0.6951013207435608, -0.01418148260563612), (0.3344876766204834, 0.7033349275588989, -0.002681226236745715)]",[]
datasets/left_20.png,left,"[(0.21470040082931519, 0.7087717652320862, -1.1328436855251311e-08), (0.23196843266487122, 0.6220397353172302, 0.001537321601063013), (0.27555862069129944, 0.5549023747444153, -0.003666841657832265), (0.326474666595459, 0.5200616717338562, -0.007883626967668533), (0.35988649725914, 0.5431894063949585, -0.012617001309990883), (0.31145647168159485, 0.5758488178253174, -0.026573287323117256), (0.3849729895591736, 0.572471559047699, -0.03888571634888649), (0.4299468696117401, 0.5724270939826965, -0.04654782637953758), (0.46496501564979553, 0.575071394443512, -0.05246006324887276), (0.32535749673843384, 0.6329689025878906, -0.029986634850502014), (0.3852539360523224, 0.6154988408088684, -0.0379285104572773), (0.36500823497772217, 0.6145173907279968, -0.030316749587655067), (0.3393547236919403, 0.6187329292297363, -0.023915281519293785), (0.3314873278141022, 0.6863052248954773, -0.03123781830072403), (0.3779943883419037, 0.6608095765113831, -0.03322860598564148), (0.3620007634162903, 0.6592981815338135, -0.01736259274184704), (0.3392844498157501, 0.6658523082733154, -0.00655455281957984), (0.33122625946998596, 0.7327038645744324, -0.03218533471226692), (0.3666706383228302, 0.7022103667259216, -0.028637969866394997), (0.352407306432724, 0.699756383895874, -0.014383547939360142), (0.3338577151298523, 0.7085381150245667, -0.0038649355992674828)]",[]
