photo_path,gesture_label,keypoints_left,keypoints_right
hand_gesture_dataset/hola_10.png,hola,[],"[(0.7935934662818909, 0.6496530771255493, 3.1815972079130006e-07), (0.7419787645339966, 0.6271337866783142, -0.021599218249320984), (0.7050840258598328, 0.5679477453231812, -0.029742654412984848), (0.6830751895904541, 0.5117900371551514, -0.03630029037594795), (0.6553014516830444, 0.4782055616378784, -0.04262923449277878), (0.7318432331085205, 0.4746265709400177, -0.009803318418562412), (0.7199909090995789, 0.40357473492622375, -0.023860864341259003), (0.7162207365036011, 0.3593006730079651, -0.0371660515666008), (0.715966522693634, 0.31817805767059326, -0.04743566736578941), (0.7643777132034302, 0.4638204276561737, -0.011579024605453014), (0.7572118639945984, 0.3840633034706116, -0.022558365017175674), (0.7551450133323669, 0.33260005712509155, -0.03516695275902748), (0.7551660537719727, 0.2865352928638458, -0.04521888867020607), (0.7952350378036499, 0.4716727137565613, -0.01708950661122799), (0.7956031560897827, 0.39742228388786316, -0.03028654307126999), (0.7966344952583313, 0.3502498269081116, -0.03976663574576378), (0.79676753282547, 0.3080867826938629, -0.046919286251068115), (0.8257352709770203, 0.4929121136665344, -0.024921964854002), (0.8308339715003967, 0.43660905957221985, -0.037118684500455856), (0.8333582878112793, 0.4002411663532257, -0.04170335456728935), (0.8342378735542297, 0.36523160338401794, -0.045091718435287476)]"
hand_gesture_dataset/hola_11.png,hola,[],"[(0.7938357591629028, 0.6518823504447937, 3.1855802262725774e-07), (0.7421367764472961, 0.6290318369865417, -0.02109706401824951), (0.7051798701286316, 0.5699101686477661, -0.029009388759732246), (0.6835572719573975, 0.5142123699188232, -0.03543143346905708), (0.6575226783752441, 0.4786904752254486, -0.04153083264827728), (0.73191237449646, 0.47624099254608154, -0.009449480101466179), (0.7203434109687805, 0.4046719968318939, -0.023311562836170197), (0.7164588570594788, 0.3602486252784729, -0.03639339655637741), (0.7158531546592712, 0.31923791766166687, -0.04644767940044403), (0.7644781470298767, 0.46579936146736145, -0.011497726663947105), (0.7570359110832214, 0.38530129194259644, -0.02249336801469326), (0.7546387314796448, 0.33355605602264404, -0.034986115992069244), (0.75421142578125, 0.2876998484134674, -0.04481012374162674), (0.7954096794128418, 0.47386014461517334, -0.01723967120051384), (0.7955471873283386, 0.3987722396850586, -0.030526872724294662), (0.7964765429496765, 0.3511909246444702, -0.04001602157950401), (0.7964967489242554, 0.30877572298049927, -0.04705550894141197), (0.8258525133132935, 0.49505525827407837, -0.025220271199941635), (0.8307722210884094, 0.4380115568637848, -0.037613190710544586), (0.8332711458206177, 0.4013371765613556, -0.04220697656273842), (0.8342703580856323, 0.3660811185836792, -0.04547334089875221)]"
hand_gesture_dataset/hola_12.png,hola,[],"[(0.7929267883300781, 0.6498294472694397, 3.211463592833752e-07), (0.7408047318458557, 0.6263560056686401, -0.021150510758161545), (0.7043057680130005, 0.5676583051681519, -0.029258983209729195), (0.6830765604972839, 0.5117164850234985, -0.035954128950834274), (0.6566294431686401, 0.4765750467777252, -0.04234632849693298), (0.73054039478302, 0.47462186217308044, -0.00917169637978077), (0.7191980481147766, 0.40321841835975647, -0.02333788014948368), (0.7153087854385376, 0.358694851398468, -0.03675519675016403), (0.7146835923194885, 0.3174034357070923, -0.047140393406152725), (0.7632185816764832, 0.46406275033950806, -0.01147336233407259), (0.7558860182762146, 0.38395148515701294, -0.02285158261656761), (0.7536351084709167, 0.3321942687034607, -0.0358436182141304), (0.7532997131347656, 0.2858128845691681, -0.046070944517850876), (0.7942579388618469, 0.47231465578079224, -0.017499355599284172), (0.7944568395614624, 0.39750921726226807, -0.03113115206360817), (0.7955710887908936, 0.3497839570045471, -0.04085405170917511), (0.79576575756073, 0.3070961833000183, -0.048054568469524384), (0.8250039219856262, 0.4941495954990387, -0.02579660527408123), (0.8299606442451477, 0.43726301193237305, -0.0384160578250885), (0.8320232033729553, 0.4002189338207245, -0.043178096413612366), (0.8325570821762085, 0.3645326495170593, -0.04658970609307289)]"
hand_gesture_dataset/hola_13.png,hola,[],"[(0.7930058240890503, 0.649192214012146, 3.121429017483024e-07), (0.741206705570221, 0.626800537109375, -0.021445399150252342), (0.7048181295394897, 0.5676009654998779, -0.03003315068781376), (0.6839284300804138, 0.5122318863868713, -0.036995381116867065), (0.6577401757240295, 0.4766791760921478, -0.04369491711258888), (0.7306041121482849, 0.47485068440437317, -0.011648165062069893), (0.7192052006721497, 0.40340355038642883, -0.026308998465538025), (0.7150622606277466, 0.3588944673538208, -0.03975188359618187), (0.7139750719070435, 0.3178243041038513, -0.050100069493055344), (0.7632994651794434, 0.4642910957336426, -0.013911127112805843), (0.7560608983039856, 0.38402068614959717, -0.025670500472187996), (0.7538373470306396, 0.3322810232639313, -0.03842023015022278), (0.7533475756645203, 0.28612345457077026, -0.04848581925034523), (0.7943469882011414, 0.47248682379722595, -0.019765697419643402), (0.7944247722625732, 0.3974592089653015, -0.033474914729595184), (0.7954860329627991, 0.3499417304992676, -0.042902618646621704), (0.7954639196395874, 0.30752497911453247, -0.050017695873975754), (0.8249815702438354, 0.49403733015060425, -0.027879729866981506), (0.8298109173774719, 0.4370326101779938, -0.04049539193511009), (0.8321407437324524, 0.40020105242729187, -0.04510684311389923), (0.8328522443771362, 0.3647964596748352, -0.04848911240696907)]"
hand_gesture_dataset/hola_14.png,hola,[],"[(0.7921039462089539, 0.6487706899642944, 3.1549663503938064e-07), (0.7409389019012451, 0.6252431273460388, -0.020320327952504158), (0.7042457461357117, 0.5664727687835693, -0.028282200917601585), (0.6824488639831543, 0.5121029615402222, -0.034838005900382996), (0.6561632752418518, 0.4779464304447174, -0.0411665141582489), (0.7301543951034546, 0.4740496277809143, -0.01018572598695755), (0.718494713306427, 0.4021696150302887, -0.024150073528289795), (0.7143314480781555, 0.3576321601867676, -0.037108324468135834), (0.7133854031562805, 0.31696414947509766, -0.04705039784312248), (0.7628962397575378, 0.4635148346424103, -0.01263424102216959), (0.7555170059204102, 0.3831382393836975, -0.023674074560403824), (0.7531651854515076, 0.3313024342060089, -0.03607616201043129), (0.7526236176490784, 0.28557610511779785, -0.045847922563552856), (0.7941256761550903, 0.4713241457939148, -0.01858600229024887), (0.7939367294311523, 0.3966430127620697, -0.03162020817399025), (0.7946000695228577, 0.3493168354034424, -0.04101721569895744), (0.7943109273910522, 0.30719655752182007, -0.04809532314538956), (0.82472163438797, 0.49227654933929443, -0.02668760158121586), (0.8293209671974182, 0.4358111321926117, -0.038807906210422516), (0.8314090967178345, 0.3992440104484558, -0.04330890253186226), (0.8320897817611694, 0.36406517028808594, -0.0465608611702919)]"
hand_gesture_dataset/hola_15.png,hola,[],"[(0.7924919128417969, 0.6505078077316284, 3.1498456110057305e-07), (0.7407752275466919, 0.6266729235649109, -0.020214730873703957), (0.7038777470588684, 0.5666136741638184, -0.027624430134892464), (0.6824102401733398, 0.5116806626319885, -0.03372791036963463), (0.656575083732605, 0.47693637013435364, -0.03956947103142738), (0.730877161026001, 0.47359398007392883, -0.008523868396878242), (0.7191249132156372, 0.4025386869907379, -0.02224784344434738), (0.715036153793335, 0.3582562804222107, -0.03537417948246002), (0.7141669392585754, 0.31750401854515076, -0.04552339389920235), (0.763359785079956, 0.4633118212223053, -0.011077086441218853), (0.7561836838722229, 0.3832416832447052, -0.021961554884910583), (0.7537747621536255, 0.3315849304199219, -0.03460558503866196), (0.753215491771698, 0.2857925295829773, -0.04456320405006409), (0.7943037748336792, 0.4715920686721802, -0.017276084050536156), (0.7945980429649353, 0.39691469073295593, -0.030286699533462524), (0.7954126596450806, 0.3492024540901184, -0.03990383446216583), (0.7952410578727722, 0.3067610263824463, -0.04714520648121834), (0.8246858716011047, 0.4931643009185791, -0.025679606944322586), (0.8298744559288025, 0.4365585446357727, -0.037691131234169006), (0.8321723937988281, 0.39980196952819824, -0.04224959760904312), (0.8328804969787598, 0.3644861578941345, -0.045608170330524445)]"
hand_gesture_dataset/hola_16.png,hola,[],"[(0.792416512966156, 0.6500469446182251, 3.2232276225840906e-07), (0.7412529587745667, 0.627383828163147, -0.022089151665568352), (0.7053103446960449, 0.5694358944892883, -0.031058138236403465), (0.6836230158805847, 0.5138167142868042, -0.03839769586920738), (0.6563711762428284, 0.4790867269039154, -0.045496631413698196), (0.7315984964370728, 0.47568753361701965, -0.011351477354764938), (0.7196273803710938, 0.4046120047569275, -0.02619778737425804), (0.7156863212585449, 0.3601752519607544, -0.03989414498209953), (0.7152695655822754, 0.3186414837837219, -0.050384122878313065), (0.7640460729598999, 0.4651200771331787, -0.013315501622855663), (0.7569738030433655, 0.3846789002418518, -0.025052400305867195), (0.7547504305839539, 0.3330303430557251, -0.03790515661239624), (0.7545462250709534, 0.28665411472320557, -0.04807765409350395), (0.7948430180549622, 0.47326844930648804, -0.01899958774447441), (0.7952780723571777, 0.3982800841331482, -0.03274087235331535), (0.796142041683197, 0.3504314422607422, -0.04213528707623482), (0.7962404489517212, 0.30738747119903564, -0.049215368926525116), (0.8251568675041199, 0.49482229351997375, -0.02703910320997238), (0.8303137421607971, 0.4381027817726135, -0.03960268199443817), (0.8327574133872986, 0.40108978748321533, -0.04412515088915825), (0.8335865139961243, 0.36533743143081665, -0.04745369777083397)]"
hand_gesture_dataset/hola_17.png,hola,[],"[(0.7943176031112671, 0.6515663862228394, 3.173555569446762e-07), (0.7425228357315063, 0.6278356313705444, -0.02128087356686592), (0.7057812809944153, 0.5687762498855591, -0.0293178278952837), (0.6838995814323425, 0.5120705366134644, -0.03582803159952164), (0.6568169593811035, 0.4769537150859833, -0.041979044675827026), (0.7324976921081543, 0.47561901807785034, -0.008955806493759155), (0.7205929756164551, 0.40416014194488525, -0.0227959007024765), (0.7165955305099487, 0.36000967025756836, -0.03596237674355507), (0.715968668460846, 0.31910765171051025, -0.04612990841269493), (0.765019953250885, 0.4649995267391205, -0.01088477112352848), (0.7578270435333252, 0.3849012851715088, -0.02176753804087639), (0.7555445432662964, 0.33354318141937256, -0.03425522893667221), (0.7550429105758667, 0.28793686628341675, -0.044123757630586624), (0.7958462834358215, 0.4730091989040375, -0.0165803711861372), (0.79632169008255, 0.3982737958431244, -0.029739223420619965), (0.7972785234451294, 0.3508210778236389, -0.0391031876206398), (0.7972198724746704, 0.3085789084434509, -0.04609944671392441), (0.8261719346046448, 0.49425917863845825, -0.024565953761339188), (0.8311837911605835, 0.4379112720489502, -0.03670530766248703), (0.8333858847618103, 0.4013655483722687, -0.041160501539707184), (0.834073543548584, 0.3662302494049072, -0.04439308121800423)]"
hand_gesture_dataset/hola_18.png,hola,[],"[(0.7954433560371399, 0.6555240154266357, 3.2580751962996146e-07), (0.7442216277122498, 0.6323661804199219, -0.022560836747288704), (0.7078446745872498, 0.574426531791687, -0.03175349906086922), (0.6852913498878479, 0.5191068649291992, -0.03933224454522133), (0.6584553122520447, 0.4829515814781189, -0.04656417295336723), (0.7341930270195007, 0.48124513030052185, -0.01069531962275505), (0.7226731777191162, 0.409335732460022, -0.02574056014418602), (0.7187476754188538, 0.36457863450050354, -0.03967101499438286), (0.7184147238731384, 0.322946161031723, -0.05028408765792847), (0.7662612795829773, 0.4706569015979767, -0.012426589615643024), (0.759118378162384, 0.3900883197784424, -0.024544574320316315), (0.7568036317825317, 0.3381129503250122, -0.037771500647068024), (0.7566239833831787, 0.2917153835296631, -0.048087019473314285), (0.7966960668563843, 0.47822871804237366, -0.018026739358901978), (0.7973414659500122, 0.4033282995223999, -0.03212941810488701), (0.7985668182373047, 0.3555070161819458, -0.04184834659099579), (0.799235463142395, 0.3129962682723999, -0.0489845871925354), (0.8268114924430847, 0.49884942173957825, -0.02603314071893692), (0.8317494988441467, 0.44229865074157715, -0.03884538635611534), (0.8342981338500977, 0.40544962882995605, -0.04361114650964737), (0.8355363607406616, 0.37002816796302795, -0.047023892402648926)]"
hand_gesture_dataset/hola_19.png,hola,[],"[(0.7986115217208862, 0.6540871858596802, 3.4279528904335166e-07), (0.746757447719574, 0.6315033435821533, -0.023557744920253754), (0.7109097242355347, 0.571548581123352, -0.033033981919288635), (0.6876791715621948, 0.5150431990623474, -0.04075523093342781), (0.6591734290122986, 0.48173096776008606, -0.048125602304935455), (0.7380220890045166, 0.4791817367076874, -0.011700273491442204), (0.7266944646835327, 0.4083077013492584, -0.027058321982622147), (0.7232561111450195, 0.3639872670173645, -0.04131590947508812), (0.7233793139457703, 0.3222807049751282, -0.05217159539461136), (0.7699913382530212, 0.46925631165504456, -0.013085739687085152), (0.7631348371505737, 0.38931137323379517, -0.025446392595767975), (0.761192798614502, 0.3371307849884033, -0.0387410894036293), (0.7615218162536621, 0.29002153873443604, -0.049048736691474915), (0.8004598617553711, 0.477870911359787, -0.018368039280176163), (0.8007009029388428, 0.4032822251319885, -0.03265789523720741), (0.8019327521324158, 0.35622069239616394, -0.0419970378279686), (0.8025014400482178, 0.3135320544242859, -0.048745445907115936), (0.8309388756752014, 0.499556303024292, -0.02616354264318943), (0.8358476161956787, 0.4427356719970703, -0.03900701180100441), (0.8381786942481995, 0.40593695640563965, -0.04339422658085823), (0.8389487266540527, 0.37020471692085266, -0.04642246291041374)]"
hand_gesture_dataset/hola_20.png,hola,[],"[(0.8009867668151855, 0.6528041362762451, 3.410715692098165e-07), (0.7485094666481018, 0.6313766837120056, -0.02474937029182911), (0.7118996381759644, 0.5713599920272827, -0.03414503484964371), (0.6890345215797424, 0.5141593217849731, -0.04142899438738823), (0.6614248752593994, 0.47845259308815, -0.048280034214258194), (0.7400065064430237, 0.48049619793891907, -0.012866239063441753), (0.7287201881408691, 0.4095272719860077, -0.02848244085907936), (0.725540816783905, 0.3645697832107544, -0.042633116245269775), (0.7259716987609863, 0.3227144479751587, -0.053328339010477066), (0.772003710269928, 0.4701061248779297, -0.013547013513743877), (0.7653076648712158, 0.3902861475944519, -0.026073452085256577), (0.7635586261749268, 0.338029146194458, -0.0392482727766037), (0.7640277147293091, 0.29108500480651855, -0.04944811761379242), (0.8022662997245789, 0.4780581593513489, -0.018280312418937683), (0.8026582598686218, 0.4035300612449646, -0.032997939735651016), (0.803964376449585, 0.35626649856567383, -0.04263456538319588), (0.8045660853385925, 0.3132791519165039, -0.04952624440193176), (0.8324834108352661, 0.49900180101394653, -0.02558627352118492), (0.837510883808136, 0.4426313638687134, -0.03907375410199165), (0.8402857184410095, 0.40588998794555664, -0.04403993487358093), (0.8414037823677063, 0.37013089656829834, -0.0474378801882267)]"
